"TOOL_URL","TOOL_IDENTIFIER","COUNTRY","CR","LANGUAGE","LR"
"//creativecommons.org/publicdomain/mark/1.0","PDM 1.0","Costa Rica","countryCR","",""
"//creativecommons.org/publicdomain/mark/1.0","PDM 1.0","Cote D'ivoire","countryCI","",""
"//creativecommons.org/publicdomain/mark/1.0","PDM 1.0","Croatia (Hrvatska)","countryHR","",""
"//creativecommons.org/publicdomain/mark/1.0","PDM 1.0","Cuba","countryCU","",""
"//creativecommons.org/publicdomain/mark/1.0","PDM 1.0","Cyprus","countryCY","",""
"//creativecommons.org/publicdomain/mark/1.0","PDM 1.0","Czech Republic","countryCZ","",""
"//creativecommons.org/publicdomain/mark/1.0","PDM 1.0","Denmark","countryDK","",""
"//creativecommons.org/publicdomain/mark/1.0","PDM 1.0","Djibouti","countryDJ","",""
"//creativecommons.org/publicdomain/mark/1.0","PDM 1.0","Dominica","countryDM","",""
"//creativecommons.org/publicdomain/mark/1.0","PDM 1.0","Dominican Republic","countryDO","",""
"//creativecommons.org/publicdomain/mark/1.0","PDM 1.0","East Timor","countryTP","",""
"//creativecommons.org/publicdomain/mark/1.0","PDM 1.0","Ecuador","countryEC","",""
"//creativecommons.org/publicdomain/mark/1.0","PDM 1.0","Egypt","countryEG","",""
"//creativecommons.org/publicdomain/mark/1.0","PDM 1.0","El Salvador","countrySV","",""
"//creativecommons.org/publicdomain/mark/1.0","PDM 1.0","Equatorial Guinea","countryGQ","",""
"//creativecommons.org/publicdomain/mark/1.0","PDM 1.0","Eritrea","countryER","",""
"//creativecommons.org/publicdomain/mark/1.0","PDM 1.0","Estonia","countryEE","",""
"//creativecommons.org/publicdomain/mark/1.0","PDM 1.0","Ethiopia","countryET","",""
"//creativecommons.org/publicdomain/mark/1.0","PDM 1.0","European Union","countryEU","",""
"//creativecommons.org/publicdomain/mark/1.0","PDM 1.0","Falkland Islands (Malvinas)","countryFK","",""
"//creativecommons.org/publicdomain/mark/1.0","PDM 1.0","Faroe Islands","countryFO","",""
"//creativecommons.org/publicdomain/mark/1.0","PDM 1.0","Fiji","countryFJ","",""
"//creativecommons.org/publicdomain/mark/1.0","PDM 1.0","Finland","countryFI","",""
"//creativecommons.org/publicdomain/mark/1.0","PDM 1.0","France","countryFR","",""
"//creativecommons.org/publicdomain/mark/1.0","PDM 1.0","France, Metropolitan","countryFX","",""
"//creativecommons.org/publicdomain/mark/1.0","PDM 1.0","French Guiana","countryGF","",""
"//creativecommons.org/publicdomain/mark/1.0","PDM 1.0","French Polynesia","countryPF","",""
"//creativecommons.org/publicdomain/mark/1.0","PDM 1.0","French Southern Territories","countryTF","",""
"//creativecommons.org/publicdomain/mark/1.0","PDM 1.0","Gabon","countryGA","",""
"//creativecommons.org/publicdomain/mark/1.0","PDM 1.0","Gambia","countryGM","",""
"//creativecommons.org/publicdomain/mark/1.0","PDM 1.0","Georgia","countryGE","",""
"//creativecommons.org/publicdomain/mark/1.0","PDM 1.0","Germany","countryDE","",""
"//creativecommons.org/publicdomain/mark/1.0","PDM 1.0","Ghana","countryGH","",""
"//creativecommons.org/publicdomain/mark/1.0","PDM 1.0","Gibraltar","countryGI","",""
"//creativecommons.org/publicdomain/mark/1.0","PDM 1.0","Greece","countryGR","",""
"//creativecommons.org/publicdomain/mark/1.0","PDM 1.0","Greenland","countryGL","",""
"//creativecommons.org/publicdomain/mark/1.0","PDM 1.0","Grenada","countryGD","",""
"//creativecommons.org/publicdomain/mark/1.0","PDM 1.0","Guadeloupe","countryGP","",""
"//creativecommons.org/publicdomain/mark/1.0","PDM 1.0","Guam","countryGU","",""
"//creativecommons.org/publicdomain/mark/1.0","PDM 1.0","Guatemala","countryGT","",""
"//creativecommons.org/publicdomain/mark/1.0","PDM 1.0","Guinea","countryGN","",""
"//creativecommons.org/publicdomain/mark/1.0","PDM 1.0","Guinea-Bissau","countryGW","",""
"//creativecommons.org/publicdomain/mark/1.0","PDM 1.0","Guyana","countryGY","",""
"//creativecommons.org/publicdomain/mark/1.0","PDM 1.0","Haiti","countryHT","",""
"//creativecommons.org/publicdomain/mark/1.0","PDM 1.0","Heard Island and Mcdonald Islands","countryHM","",""
"//creativecommons.org/publicdomain/mark/1.0","PDM 1.0","Holy See (Vatican City State)","countryVA","",""
"//creativecommons.org/publicdomain/mark/1.0","PDM 1.0","Honduras","countryHN","",""
"//creativecommons.org/publicdomain/mark/1.0","PDM 1.0","Hong Kong","countryHK","",""
"//creativecommons.org/publicdomain/mark/1.0","PDM 1.0","Hungary","countryHU","",""
"//creativecommons.org/publicdomain/mark/1.0","PDM 1.0","Iceland","countryIS","",""
"//creativecommons.org/publicdomain/mark/1.0","PDM 1.0","India","countryIN","",""
"//creativecommons.org/publicdomain/mark/1.0","PDM 1.0","Indonesia","countryID","",""
"//creativecommons.org/publicdomain/mark/1.0","PDM 1.0","Iran, Islamic Republic of","countryIR","",""
"//creativecommons.org/publicdomain/mark/1.0","PDM 1.0","Iraq","countryIQ","",""
"//creativecommons.org/publicdomain/mark/1.0","PDM 1.0","Ireland","countryIE","",""
"//creativecommons.org/publicdomain/mark/1.0","PDM 1.0","Israel","countryIL","",""
"//creativecommons.org/publicdomain/mark/1.0","PDM 1.0","Italy","countryIT","",""
"//creativecommons.org/publicdomain/mark/1.0","PDM 1.0","Jamaica","countryJM","",""
"//creativecommons.org/publicdomain/mark/1.0","PDM 1.0","Japan","countryJP","",""
"//creativecommons.org/publicdomain/mark/1.0","PDM 1.0","Jordan","countryJO","",""
"//creativecommons.org/publicdomain/mark/1.0","PDM 1.0","Kazakhstan","countryKZ","",""
"//creativecommons.org/publicdomain/mark/1.0","PDM 1.0","Kenya","countryKE","",""
"//creativecommons.org/publicdomain/mark/1.0","PDM 1.0","Kiribati","countryKI","",""
"//creativecommons.org/publicdomain/mark/1.0","PDM 1.0","Korea, Democratic People's Republic of","countryKP","",""
"//creativecommons.org/publicdomain/mark/1.0","PDM 1.0","Korea, Republic of","countryKR","",""
"//creativecommons.org/publicdomain/mark/1.0","PDM 1.0","Kuwait","countryKW","",""
"//creativecommons.org/publicdomain/mark/1.0","PDM 1.0","Kyrgyzstan","countryKG","",""
"//creativecommons.org/publicdomain/mark/1.0","PDM 1.0","Lao People's Democratic Republic","countryLA","",""
"//creativecommons.org/publicdomain/mark/1.0","PDM 1.0","Latvia","countryLV","",""
"//creativecommons.org/publicdomain/mark/1.0","PDM 1.0","Lebanon","countryLB","",""
"//creativecommons.org/publicdomain/mark/1.0","PDM 1.0","Lesotho","countryLS","",""
"//creativecommons.org/publicdomain/mark/1.0","PDM 1.0","Liberia","countryLR","",""
"//creativecommons.org/publicdomain/mark/1.0","PDM 1.0","Libyan Arab Jamahiriya","countryLY","",""
"//creativecommons.org/publicdomain/mark/1.0","PDM 1.0","Liechtenstein","countryLI","",""
"//creativecommons.org/publicdomain/mark/1.0","PDM 1.0","Lithuania","countryLT","",""
"//creativecommons.org/publicdomain/mark/1.0","PDM 1.0","Luxembourg","countryLU","",""
"//creativecommons.org/publicdomain/mark/1.0","PDM 1.0","Macao","countryMO","",""
"//creativecommons.org/publicdomain/mark/1.0","PDM 1.0","Macedonia, the Former Yugosalv Republic of","countryMK","",""
"//creativecommons.org/publicdomain/mark/1.0","PDM 1.0","Madagascar","countryMG","",""
"//creativecommons.org/publicdomain/mark/1.0","PDM 1.0","Malawi","countryMW","",""
"//creativecommons.org/publicdomain/mark/1.0","PDM 1.0","Malaysia","countryMY","",""
"//creativecommons.org/publicdomain/mark/1.0","PDM 1.0","Maldives","countryMV","",""
"//creativecommons.org/publicdomain/mark/1.0","PDM 1.0","Mali","countryML","",""
"//creativecommons.org/publicdomain/mark/1.0","PDM 1.0","Malta","countryMT","",""
"//creativecommons.org/publicdomain/mark/1.0","PDM 1.0","Marshall Islands","countryMH","",""
"//creativecommons.org/publicdomain/mark/1.0","PDM 1.0","Martinique","countryMQ","",""
"//creativecommons.org/publicdomain/mark/1.0","PDM 1.0","Mauritania","countryMR","",""
"//creativecommons.org/publicdomain/mark/1.0","PDM 1.0","Mauritius","countryMU","",""
"//creativecommons.org/publicdomain/mark/1.0","PDM 1.0","Mayotte","countryYT","",""
"//creativecommons.org/publicdomain/mark/1.0","PDM 1.0","Mexico","countryMX","",""
"//creativecommons.org/publicdomain/mark/1.0","PDM 1.0","Micronesia, Federated States of","countryFM","",""
"//creativecommons.org/publicdomain/mark/1.0","PDM 1.0","Moldova, Republic of","countryMD","",""
"//creativecommons.org/publicdomain/mark/1.0","PDM 1.0","Monaco","countryMC","",""
"//creativecommons.org/publicdomain/mark/1.0","PDM 1.0","Mongolia","countryMN","",""
"//creativecommons.org/publicdomain/mark/1.0","PDM 1.0","Montserrat","countryMS","",""
"//creativecommons.org/publicdomain/mark/1.0","PDM 1.0","Morocco","countryMA","",""
"//creativecommons.org/publicdomain/mark/1.0","PDM 1.0","Mozambique","countryMZ","",""
"//creativecommons.org/publicdomain/mark/1.0","PDM 1.0","Myanmar","countryMM","",""
"//creativecommons.org/publicdomain/mark/1.0","PDM 1.0","Namibia","countryNA","",""
"//creativecommons.org/publicdomain/mark/1.0","PDM 1.0","Nauru","countryNR","",""
"//creativecommons.org/publicdomain/mark/1.0","PDM 1.0","Nepal","countryNP","",""
"//creativecommons.org/publicdomain/mark/1.0","PDM 1.0","Netherlands","countryNL","",""
"//creativecommons.org/publicdomain/mark/1.0","PDM 1.0","Netherlands Antilles","countryAN","",""
"//creativecommons.org/publicdomain/mark/1.0","PDM 1.0","New Caledonia","countryNC","",""
"//creativecommons.org/publicdomain/mark/1.0","PDM 1.0","New Zealand","countryNZ","",""
"//creativecommons.org/publicdomain/mark/1.0","PDM 1.0","Nicaragua","countryNI","",""
"//creativecommons.org/publicdomain/mark/1.0","PDM 1.0","Niger","countryNE","",""
"//creativecommons.org/publicdomain/mark/1.0","PDM 1.0","Nigeria","countryNG","",""
"//creativecommons.org/publicdomain/mark/1.0","PDM 1.0","Niue","countryNU","",""
"//creativecommons.org/publicdomain/mark/1.0","PDM 1.0","Norfolk Island","countryNF","",""
"//creativecommons.org/publicdomain/mark/1.0","PDM 1.0","Northern Mariana Islands","countryMP","",""
"//creativecommons.org/publicdomain/mark/1.0","PDM 1.0","Norway","countryNO","",""
"//creativecommons.org/publicdomain/mark/1.0","PDM 1.0","Oman","countryOM","",""
"//creativecommons.org/publicdomain/mark/1.0","PDM 1.0","Pakistan","countryPK","",""
"//creativecommons.org/publicdomain/mark/1.0","PDM 1.0","Palau","countryPW","",""
"//creativecommons.org/publicdomain/mark/1.0","PDM 1.0","Palestinian Territory","countryPS","",""
"//creativecommons.org/publicdomain/mark/1.0","PDM 1.0","Panama","countryPA","",""
"//creativecommons.org/publicdomain/mark/1.0","PDM 1.0","Papua New Guinea","countryPG","",""
"//creativecommons.org/publicdomain/mark/1.0","PDM 1.0","Paraguay","countryPY","",""
"//creativecommons.org/publicdomain/mark/1.0","PDM 1.0","Peru","countryPE","",""
"//creativecommons.org/publicdomain/mark/1.0","PDM 1.0","Philippines","countryPH","",""
"//creativecommons.org/publicdomain/mark/1.0","PDM 1.0","Pitcairn","countryPN","",""
"//creativecommons.org/publicdomain/mark/1.0","PDM 1.0","Poland","countryPL","",""
"//creativecommons.org/publicdomain/mark/1.0","PDM 1.0","Portugal","countryPT","",""
"//creativecommons.org/publicdomain/mark/1.0","PDM 1.0","Puerto Rico","countryPR","",""
"//creativecommons.org/publicdomain/mark/1.0","PDM 1.0","Qatar","countryQA","",""
"//creativecommons.org/publicdomain/mark/1.0","PDM 1.0","Reunion","countryRE","",""
"//creativecommons.org/publicdomain/mark/1.0","PDM 1.0","Romania","countryRO","",""
"//creativecommons.org/publicdomain/mark/1.0","PDM 1.0","Russian Federation","countryRU","",""
"//creativecommons.org/publicdomain/mark/1.0","PDM 1.0","Rwanda","countryRW","",""
"//creativecommons.org/publicdomain/mark/1.0","PDM 1.0","Saint Helena","countrySH","",""
"//creativecommons.org/publicdomain/mark/1.0","PDM 1.0","Saint Kitts and Nevis","countryKN","",""
"//creativecommons.org/publicdomain/mark/1.0","PDM 1.0","Saint Lucia","countryLC","",""
"//creativecommons.org/publicdomain/mark/1.0","PDM 1.0","Saint Pierre and Miquelon","countryPM","",""
"//creativecommons.org/publicdomain/mark/1.0","PDM 1.0","Saint Vincent and the Grenadines","countryVC","",""
"//creativecommons.org/publicdomain/mark/1.0","PDM 1.0","Samoa","countryWS","",""
"//creativecommons.org/publicdomain/mark/1.0","PDM 1.0","San Marino","countrySM","",""
"//creativecommons.org/publicdomain/mark/1.0","PDM 1.0","Sao Tome and Principe","countryST","",""
"//creativecommons.org/publicdomain/mark/1.0","PDM 1.0","Saudi Arabia","countrySA","",""
"//creativecommons.org/publicdomain/mark/1.0","PDM 1.0","Senegal","countrySN","",""
"//creativecommons.org/publicdomain/mark/1.0","PDM 1.0","Serbia and Montenegro","countryCS","",""
"//creativecommons.org/publicdomain/mark/1.0","PDM 1.0","Seychelles","countrySC","",""
"//creativecommons.org/publicdomain/mark/1.0","PDM 1.0","Sierra Leone","countrySL","",""
"//creativecommons.org/publicdomain/mark/1.0","PDM 1.0","Singapore","countrySG","",""
"//creativecommons.org/publicdomain/mark/1.0","PDM 1.0","Slovakia","countrySK","",""
"//creativecommons.org/publicdomain/mark/1.0","PDM 1.0","Slovenia","countrySI","",""
"//creativecommons.org/publicdomain/mark/1.0","PDM 1.0","Solomon Islands","countrySB","",""
"//creativecommons.org/publicdomain/mark/1.0","PDM 1.0","Somalia","countrySO","",""
"//creativecommons.org/publicdomain/mark/1.0","PDM 1.0","South Africa","countryZA","",""
"//creativecommons.org/publicdomain/mark/1.0","PDM 1.0","South Georgia and the South Sandwich Islands","countryGS","",""
"//creativecommons.org/publicdomain/mark/1.0","PDM 1.0","Spain","countryES","",""
"//creativecommons.org/publicdomain/mark/1.0","PDM 1.0","Sri Lanka","countryLK","",""
"//creativecommons.org/publicdomain/mark/1.0","PDM 1.0","Sudan","countrySD","",""
"//creativecommons.org/publicdomain/mark/1.0","PDM 1.0","Suriname","countrySR","",""
"//creativecommons.org/publicdomain/mark/1.0","PDM 1.0","Svalbard and Jan Mayen","countrySJ","",""
"//creativecommons.org/publicdomain/mark/1.0","PDM 1.0","Swaziland","countrySZ","",""
"//creativecommons.org/publicdomain/mark/1.0","PDM 1.0","Sweden","countrySE","",""
"//creativecommons.org/publicdomain/mark/1.0","PDM 1.0","Switzerland","countryCH","",""
"//creativecommons.org/publicdomain/mark/1.0","PDM 1.0","Syrian Arab Republic","countrySY","",""
"//creativecommons.org/publicdomain/mark/1.0","PDM 1.0","Taiwan, Province of China","countryTW","",""
"//creativecommons.org/publicdomain/mark/1.0","PDM 1.0","Tajikistan","countryTJ","",""
"//creativecommons.org/publicdomain/mark/1.0","PDM 1.0","Tanzania, United Republic of","countryTZ","",""
"//creativecommons.org/publicdomain/mark/1.0","PDM 1.0","Thailand","countryTH","",""
"//creativecommons.org/publicdomain/mark/1.0","PDM 1.0","Togo","countryTG","",""
"//creativecommons.org/publicdomain/mark/1.0","PDM 1.0","Tokelau","countryTK","",""
"//creativecommons.org/publicdomain/mark/1.0","PDM 1.0","Tonga","countryTO","",""
"//creativecommons.org/publicdomain/mark/1.0","PDM 1.0","Trinidad and Tobago","countryTT","",""
"//creativecommons.org/publicdomain/mark/1.0","PDM 1.0","Tunisia","countryTN","",""
"//creativecommons.org/publicdomain/mark/1.0","PDM 1.0","Turkey","countryTR","",""
"//creativecommons.org/publicdomain/mark/1.0","PDM 1.0","Turkmenistan","countryTM","",""
"//creativecommons.org/publicdomain/mark/1.0","PDM 1.0","Turks and Caicos Islands","countryTC","",""
"//creativecommons.org/publicdomain/mark/1.0","PDM 1.0","Tuvalu","countryTV","",""
"//creativecommons.org/publicdomain/mark/1.0","PDM 1.0","Uganda","countryUG","",""
"//creativecommons.org/publicdomain/mark/1.0","PDM 1.0","Ukraine","countryUA","",""
"//creativecommons.org/publicdomain/mark/1.0","PDM 1.0","United Arab Emirates","countryAE","",""
"//creativecommons.org/publicdomain/mark/1.0","PDM 1.0","United Kingdom","countryUK","",""
"//creativecommons.org/publicdomain/mark/1.0","PDM 1.0","United States","countryUS","",""
"//creativecommons.org/publicdomain/mark/1.0","PDM 1.0","United States Minor Outlying Islands","countryUM","",""
"//creativecommons.org/publicdomain/mark/1.0","PDM 1.0","Uruguay","countryUY","",""
"//creativecommons.org/publicdomain/mark/1.0","PDM 1.0","Uzbekistan","countryUZ","",""
"//creativecommons.org/publicdomain/mark/1.0","PDM 1.0","Vanuatu","countryVU","",""
"//creativecommons.org/publicdomain/mark/1.0","PDM 1.0","Venezuela","countryVE","",""
"//creativecommons.org/publicdomain/mark/1.0","PDM 1.0","Vietnam","countryVN","",""
"//creativecommons.org/publicdomain/mark/1.0","PDM 1.0","Virgin Islands, British","countryVG","",""
"//creativecommons.org/publicdomain/mark/1.0","PDM 1.0","Virgin Islands, U.S.","countryVI","",""
"//creativecommons.org/publicdomain/mark/1.0","PDM 1.0","Wallis and Futuna","countryWF","",""
"//creativecommons.org/publicdomain/mark/1.0","PDM 1.0","Western Sahara","countryEH","",""
"//creativecommons.org/publicdomain/mark/1.0","PDM 1.0","Yemen","countryYE","",""
"//creativecommons.org/publicdomain/mark/1.0","PDM 1.0","Yugoslavia","countryYU","",""
"//creativecommons.org/publicdomain/mark/1.0","PDM 1.0","Zambia","countryZM","",""
"//creativecommons.org/publicdomain/mark/1.0","PDM 1.0","Zimbabwe","countryZW","",""
"//creativecommons.org/publicdomain/zero/1.0","CC0 1.0","Afghanistan","countryAF","",""
"//creativecommons.org/publicdomain/zero/1.0","CC0 1.0","Albania","countryAL","",""
"//creativecommons.org/publicdomain/zero/1.0","CC0 1.0","Algeria","countryDZ","",""
"//creativecommons.org/publicdomain/zero/1.0","CC0 1.0","American Samoa","countryAS","",""
"//creativecommons.org/publicdomain/zero/1.0","CC0 1.0","Andorra","countryAD","",""
"//creativecommons.org/publicdomain/zero/1.0","CC0 1.0","Angola","countryAO","",""
"//creativecommons.org/publicdomain/zero/1.0","CC0 1.0","Anguilla","countryAI","",""
"//creativecommons.org/publicdomain/zero/1.0","CC0 1.0","Antarctica","countryAQ","",""
"//creativecommons.org/publicdomain/zero/1.0","CC0 1.0","Antigua and Barbuda","countryAG","",""
"//creativecommons.org/publicdomain/zero/1.0","CC0 1.0","Argentina","countryAR","",""
"//creativecommons.org/publicdomain/zero/1.0","CC0 1.0","Armenia","countryAM","",""
"//creativecommons.org/publicdomain/zero/1.0","CC0 1.0","Aruba","countryAW","",""
"//creativecommons.org/publicdomain/zero/1.0","CC0 1.0","Australia","countryAU","",""
"//creativecommons.org/publicdomain/zero/1.0","CC0 1.0","Austria","countryAT","",""
"//creativecommons.org/publicdomain/zero/1.0","CC0 1.0","Azerbaijan","countryAZ","",""
"//creativecommons.org/publicdomain/zero/1.0","CC0 1.0","Bahamas","countryBS","",""
"//creativecommons.org/publicdomain/zero/1.0","CC0 1.0","Bahrain","countryBH","",""
"//creativecommons.org/publicdomain/zero/1.0","CC0 1.0","Bangladesh","countryBD","",""
"//creativecommons.org/publicdomain/zero/1.0","CC0 1.0","Barbados","countryBB","",""
"//creativecommons.org/publicdomain/zero/1.0","CC0 1.0","Belarus","countryBY","",""
"//creativecommons.org/publicdomain/zero/1.0","CC0 1.0","Belgium","countryBE","",""
"//creativecommons.org/publicdomain/zero/1.0","CC0 1.0","Belize","countryBZ","",""
"//creativecommons.org/publicdomain/zero/1.0","CC0 1.0","Benin","countryBJ","",""
"//creativecommons.org/publicdomain/zero/1.0","CC0 1.0","Bermuda","countryBM","",""
"//creativecommons.org/publicdomain/zero/1.0","CC0 1.0","Bhutan","countryBT","",""
"//creativecommons.org/publicdomain/zero/1.0","CC0 1.0","Bolivia","countryBO","",""
"//creativecommons.org/publicdomain/zero/1.0","CC0 1.0","Bosnia and Herzegovina","countryBA","",""
"//creativecommons.org/publicdomain/zero/1.0","CC0 1.0","Botswana","countryBW","",""
"//creativecommons.org/publicdomain/zero/1.0","CC0 1.0","Bouvet Island","countryBV","",""
"//creativecommons.org/publicdomain/zero/1.0","CC0 1.0","Brazil","countryBR","",""
"//creativecommons.org/publicdomain/zero/1.0","CC0 1.0","British Indian Ocean Territory","countryIO","",""
