LICENSE TYPE,No Priori,Australia,Brazil,Canada,Egypt,Germany,India,Japan,Spain,United Kingdom,United States,Arabic,Chinese (Simplified),Chinese (Traditional),English,French,Indonesian,Portuguese,Spanish
all,543000000,367000,5240000,279000,3780,9570000,252000,176000,330000,9150000,411000000,232000,191000,129000,468000000,803000,314000,5530000,14700000
