"PLAN_INDEX","TOOL_IDENTIFIER","COUNT"
"69","CC BY-SA 3.0 BR","14100000"
"70","CC BY 3.0 CA","105000000"
"71","CC BY-NC 3.0 CA","27600000"
"72","CC BY-NC-ND 3.0 CA","27600000"
"73","CC BY-NC-SA 3.0 CA","12300000"
"74","CC BY-ND 3.0 CA","127000000"
"75","CC BY-SA 3.0 CA","65700000"
"76","CC BY 3.0 CH","73500000"
"77","CC BY-NC 3.0 CH","17000000"
"78","CC BY-NC-ND 3.0 CH","9150000"
"79","CC BY-NC-SA 3.0 CH","6060000"
"80","CC BY-ND 3.0 CH","73400000"
"81","CC BY-SA 3.0 CH","37200000"
"82","CC BY 3.0 CL","182000000"
"83","CC BY-NC 3.0 CL","49000000"
"84","CC BY-NC-ND 3.0 CL","8660000"
"85","CC BY-NC-SA 3.0 CL","23200000"
"86","CC BY-ND 3.0 CL","44500000"
"87","CC BY-SA 3.0 CL","114000000"
"88","CC BY 3.0 CN","17000000"
"89","CC BY-NC 3.0 CN","1100000"
"90","CC BY-NC-ND 3.0 CN","1100000"
"91","CC BY-NC-SA 3.0 CN","419000"
"92","CC BY-ND 3.0 CN","21700000"
"93","CC BY-SA 3.0 CN","8040000"
"94","CC BY 3.0 CR","31400000"
"95","CC BY-NC 3.0 CR","6070000"
"96","CC BY-NC-ND 3.0 CR","6060000"
"97","CC BY-NC-SA 3.0 CR","912000"
"98","CC BY-ND 3.0 CR","39400000"
"99","CC BY-SA 3.0 CR","20500000"
"100","CC BY 3.0 CZ","332000"
"101","CC BY-NC 3.0 CZ","143000"
"102","CC BY-NC-ND 3.0 CZ","144000"
"103","CC BY-NC-SA 3.0 CZ","96100"
"104","CC BY-ND 3.0 CZ","391000"
"105","CC BY-SA 3.0 CZ","218000"
"106","CC BY 3.0 DE","407000000"
"107","CC BY-NC 3.0 DE","144000000"
"108","CC BY-NC-ND 3.0 DE","26400000"
"109","CC BY-NC-SA 3.0 DE","77000000"
"110","CC BY-ND 3.0 DE","123000000"
"111","CC BY-SA 3.0 DE","237000000"
"112","CC BY 3.0 EC","198000000"
"113","CC BY-NC 3.0 EC","48800000"
"114","CC BY-NC-ND 3.0 EC","7970000"
"115","CC BY-NC-SA 3.0 EC","21400000"
"116","CC BY-ND 3.0 EC","47400000"
"117","CC BY-SA 3.0 EC","116000000"
"118","CC BY 3.0 EE","9550000"
"119","CC BY-NC 3.0 EE","835000"
"120","CC BY-NC-ND 3.0 EE","834000"
"121","CC BY-NC-SA 3.0 EE","606000"
"122","CC BY-ND 3.0 EE","13700000"
"123","CC BY-SA 3.0 EE","4320000"
"124","CC BY 3.0 EG","132000000"
"125","CC BY-NC 3.0 EG","33200000"
"126","CC BY-NC-ND 3.0 EG","25700000"
"127","CC BY-NC-SA 3.0 EG","13600000"
"128","CC BY-ND 3.0 EG","132000000"
"129","CC BY-SA 3.0 EG","75900000"
"130","CC BY 3.0 ES","36200000"
"131","CC BY-NC 3.0 ES","6820000"
"132","CC BY-NC-ND 3.0 ES","3010000"
"133","CC BY-NC-SA 3.0 ES","914000"
"134","CC BY-ND 3.0 ES","39200000"
"135","CC BY-SA 3.0 ES","19300000"
"136","CC BY 3.0 FR","518000000"
"137","CC BY-NC 3.0 FR","181000000"
"138","CC BY-NC-ND 3.0 FR","15900000"
"139","CC BY-NC-SA 3.0 FR","91700000"
"140","CC BY-ND 3.0 FR","171000000"
"141","CC BY-SA 3.0 FR","276000000"
"142","CC BY 3.0 GE","142000000"
"143","CC BY-NC 3.0 GE","30600000"
"144","CC BY-NC-ND 3.0 GE","1670000"
"145","CC BY-NC-SA 3.0 GE","15000000"
"146","CC BY-ND 3.0 GE","26800000"
"147","CC BY-SA 3.0 GE","72100000"
"148","CC BY 3.0 GR","84200000"
"149","CC BY-NC 3.0 GR","17200000"
"150","CC BY-NC-ND 3.0 GR","725000"
"151","CC BY-NC-SA 3.0 GR","842000"
"152","CC BY-ND 3.0 GR","67100000"
"153","CC BY-SA 3.0 GR","26300000"
"154","CC BY 3.0 GT","39000000"
"155","CC BY-NC 3.0 GT","5140000"
"156","CC BY-NC-ND 3.0 GT","331000"
"157","CC BY-NC-SA 3.0 GT","809000"
"158","CC BY-ND 3.0 GT","2020000"
"159","CC BY-SA 3.0 GT","16700000"
"160","CC BY 3.0 HK","17000000"
"161","CC BY-NC 3.0 HK","711000"
"162","CC BY-NC-ND 3.0 HK","565000"
"163","CC BY-NC-SA 3.0 HK","346000"
"164","CC BY-ND 3.0 HK","15200000"
"165","CC BY-SA 3.0 HK","3300000"
"166","CC BY 3.0 HR","54600000"
"167","CC BY-NC 3.0 HR","9350000"
"168","CC BY-NC-ND 3.0 HR","7530000"
"169","CC BY-NC-SA 3.0 HR","1400000"
"170","CC BY-ND 3.0 HR","46200000"
"171","CC BY-SA 3.0 HR","21500000"
"172","CC BY 3.0 IE","318000000"
"173","CC BY-NC 3.0 IE","95300000"
"174","CC BY-NC-ND 3.0 IE","11900000"
"175","CC BY-NC-SA 3.0 IE","39000000"
"176","CC BY-ND 3.0 IE","78900000"
"177","CC BY-SA 3.0 IE","175000000"
"178","CC BY 3.0 IGO","211000"
"179","CC BY-NC 3.0 IGO","117000"
"180","CC BY-NC-ND 3.0 IGO","116000"
"181","CC BY-NC-SA 3.0 IGO","89700"
"182","CC BY-ND 3.0 IGO","204000"
"183","CC BY-SA 3.0 IGO","131000"
"184","CC BY 3.0 IT","548000000"
"185","CC BY-NC 3.0 IT","183000000"
"186","CC BY-NC-ND 3.0 IT","44400000"
"187","CC BY-NC-SA 3.0 IT","92100000"
"188","CC BY-ND 3.0 IT","173000000"
"189","CC BY-SA 3.0 IT","279000000"
"190","CC BY 3.0 LU","37300000"
"191","CC BY-NC 3.0 LU","5760000"
"192","CC BY-NC-ND 3.0 LU","2420000"
"193","CC BY-NC-SA 3.0 LU","785000"
"194","CC BY-ND 3.0 LU","30300000"
"195","CC BY-SA 3.0 LU","16400000"
"196","CC BY 3.0 NL","13400000"
"197","CC BY-NC 3.0 NL","619000"
"198","CC BY-NC-ND 3.0 NL","480000"
"199","CC BY-NC-SA 3.0 NL","262000"
"200","CC BY-ND 3.0 NL","12100000"
"201","CC BY-SA 3.0 NL","6430000"
"202","CC BY 3.0 NO","511000000"
"203","CC BY-NC 3.0 NO","177000000"
"204","CC BY-NC-ND 3.0 NO","41700000"
"205","CC BY-NC-SA 3.0 NO","97200000"
"206","CC BY-ND 3.0 NO","160000000"
"207","CC BY-SA 3.0 NO","268000000"
"208","CC BY 3.0 NZ","402000"
"209","CC BY-NC 3.0 NZ","158000"
"210","CC BY-NC-ND 3.0 NZ","129000"
"211","CC BY-NC-SA 3.0 NZ","83600"
"212","CC BY-ND 3.0 NZ","332000"
"213","CC BY-SA 3.0 NZ","150000"
"214","CC BY 3.0 PH","228000000"
"215","CC BY-NC 3.0 PH","61100000"
"216","CC BY-NC-ND 3.0 PH","8750000"
"217","CC BY-NC-SA 3.0 PH","26400000"
"218","CC BY-ND 3.0 PH","51600000"
"219","CC BY-SA 3.0 PH","128000000"
"220","CC BY 3.0 PL","114000000"
"221","CC BY-NC 3.0 PL","19100000"
"222","CC BY-NC-ND 3.0 PL","781000"
"223","CC BY-NC-SA 3.0 PL","9330000"
"224","CC BY-ND 3.0 PL","18900000"
"225","CC BY-SA 3.0 PL","53100000"
"226","CC BY 3.0 PR","28200000"
"227","CC BY-NC 3.0 PR","3310000"
"228","CC BY-NC-ND 3.0 PR","2190000"
"229","CC BY-NC-SA 3.0 PR","970000"
"230","CC BY-ND 3.0 PR","23700000"
"231","CC BY-SA 3.0 PR","11400000"
"232","CC BY 3.0 PT","137000000"
"233","CC BY-NC 3.0 PT","32200000"
"234","CC BY-NC-ND 3.0 PT","429000"
"235","CC BY-NC-SA 3.0 PT","11100000"
"236","CC BY-ND 3.0 PT","21500000"
"237","CC BY-SA 3.0 PT","63800000"
"238","CC BY 3.0 RO","12800000"
"239","CC BY-NC 3.0 RO","942000"
"240","CC BY-NC-ND 3.0 RO","830000"
"241","CC BY-NC-SA 3.0 RO","624000"
"242","CC BY-ND 3.0 RO","9450000"
"243","CC BY-SA 3.0 RO","4430000"
"244","CC BY 3.0 RS","33900000"
"245","CC BY-NC 3.0 RS","5850000"
"246","CC BY-NC-ND 3.0 RS","3170000"
"247","CC BY-NC-SA 3.0 RS","805000"
"248","CC BY-ND 3.0 RS","27600000"
"249","CC BY-SA 3.0 RS","10700000"
"250","CC BY 3.0 SG","28900000"
"251","CC BY-NC 3.0 SG","1770000"
"252","CC BY-NC-ND 3.0 SG","1120000"
"253","CC BY-NC-SA 3.0 SG","650000"
"254","CC BY-ND 3.0 SG","26200000"
"255","CC BY-SA 3.0 SG","12100000"
"256","CC BY 3.0 TH","200000000"
"257","CC BY-NC 3.0 TH","55100000"
"258","CC BY-NC-ND 3.0 TH","47600000"
"259","CC BY-NC-SA 3.0 TH","21200000"
"260","CC BY-ND 3.0 TH","172000000"
"261","CC BY-SA 3.0 TH","92000000"
"262","CC BY 3.0 TW","91000000"
"263","CC BY-NC 3.0 TW","22900000"
"264","CC BY-NC-ND 3.0 TW","19900000"
"265","CC BY-NC-SA 3.0 TW","5670000"
"266","CC BY-ND 3.0 TW","90500000"
"267","CC BY-SA 3.0 TW","32800000"
"268","CC BY 3.0 UG","98000000"
"269","CC BY-NC 3.0 UG","20500000"
"270","CC BY-NC-ND 3.0 UG","789000"
"271","CC BY-NC-SA 3.0 UG","7340000"
"272","CC BY-ND 3.0 UG","20900000"
"273","CC BY-SA 3.0 UG","38900000"
"274","CC BY 3.0 US","486000000"
"275","CC BY-NC 3.0 US","150000000"
"276","CC BY-NC-ND 3.0 US","25000000"
"277","CC BY-NC-SA 3.0 US","65700000"
"278","CC BY-ND 3.0 US","139000000"
"279","CC BY-SA 3.0 US","251000000"
"280","CC BY 3.0 VE","183000000"
"281","CC BY-NC 3.0 VE","43100000"
"282","CC BY-NC-ND 3.0 VE","43100000"
"283","CC BY-NC-SA 3.0 VE","19700000"
"284","CC BY-ND 3.0 VE","164000000"
"285","CC BY-SA 3.0 VE","86000000"
"286","CC BY 3.0 VN","4810000"
"287","CC BY-NC 3.0 VN","296000"
"288","CC BY-NC-ND 3.0 VN","254000"
"289","CC BY-NC-SA 3.0 VN","184000"
"290","CC BY-ND 3.0 VN","3510000"
"291","CC BY-SA 3.0 VN","575000"
"292","CC BY 3.0 ZA","4230000"
"293","CC BY-NC 3.0 ZA","331000"
"294","CC BY-NC-ND 3.0 ZA","284000"
"295","CC BY-NC-SA 3.0 ZA","224000"
"296","CC BY-ND 3.0 ZA","2190000"
"297","CC BY-SA 3.0 ZA","765000"
"298","CC BY 2.5 AR","78200000"
"299","CC BY-NC 2.5 AR","13600000"
"300","CC BY-NC-ND 2.5 AR","15500000"
"301","CC BY-NC-SA 2.5 AR","5740000"
"302","CC BY-ND 2.5 AR","12900000"
"303","CC BY-SA 2.5 AR","35600000"
"304","CC BY 2.5 AU","55200000"
"305","CC BY-NC 2.5 AU","7030000"
"306","CC BY-NC-ND 2.5 AU","7020000"
"307","CC BY-NC-SA 2.5 AU","884000"
"308","CC BY-ND 2.5 AU","5920000"
"309","CC BY-SA 2.5 AU","22900000"
"310","CC BY 2.5 BG","38400000"
"311","CC BY-NC 2.5 BG","5030000"
"312","CC BY-NC-ND 2.5 BG","5030000"
"313","CC BY-NC-SA 2.5 BG","684000"
"314","CC BY-ND 2.5 BG","38300000"
"315","CC BY-SA 2.5 BG","17600000"
"316","CC BY 2.5 BR","64600000"
"317","CC BY-NC 2.5 BR","12900000"
"318","CC BY-NC-ND 2.5 BR","12900000"
"319","CC BY-NC-SA 2.5 BR","1800000"
"320","CC BY-ND 2.5 BR","64500000"
"321","CC BY-SA 2.5 BR","25900000"
"322","CC BY 2.5 CA","152000000"
"323","CC BY-NC 2.5 CA","33800000"
"324","CC BY-NC-ND 2.5 CA","30800000"
"325","CC BY-NC-SA 2.5 CA","13500000"
"326","CC BY-ND 2.5 CA","156000000"
"327","CC BY-SA 2.5 CA","75900000"
"328","CC BY 2.5 CH","118000000"
"329","CC BY-NC 2.5 CH","21600000"
"330","CC BY-NC-ND 2.5 CH","19800000"
"331","CC BY-NC-SA 2.5 CH","8190000"
"332","CC BY-ND 2.5 CH","118000000"
"333","CC BY-SA 2.5 CH","46600000"
"334","CC BY 2.5 CN","29700000"
"335","CC BY-NC 2.5 CN","3280000"
"336","CC BY-NC-ND 2.5 CN","3270000"
"337","CC BY-NC-SA 2.5 CN","557000"
"338","CC BY-ND 2.5 CN","29700000"
"339","CC BY-SA 2.5 CN","13500000"
"340","CC BY 2.5 CO","186000000"
"341","CC BY-NC 2.5 CO","34100000"
"342","CC BY-NC-ND 2.5 CO","37800000"
"343","CC BY-NC-SA 2.5 CO","15800000"
"344","CC BY-ND 2.5 CO","184000000"
"345","CC BY-SA 2.5 CO","81600000"
"346","CC BY 2.5 DK","24200000"
"347","CC BY-NC 2.5 DK","892000"
"348","CC BY-NC-ND 2.5 DK","892000"
"349","CC BY-NC-SA 2.5 DK","399000"
"350","CC BY-ND 2.5 DK","24200000"
"351","CC BY-SA 2.5 DK","10900000"
"352","CC BY 2.5 ES","50800000"
"353","CC BY-NC 2.5 ES","9070000"
"354","CC BY-NC-ND 2.5 ES","9010000"
"355","CC BY-NC-SA 2.5 ES","1710000"
"356","CC BY-ND 2.5 ES","50100000"
"357","CC BY-SA 2.5 ES","21700000"
"358","CC BY 2.5 HR","95100000"
"359","CC BY-NC 2.5 HR","17900000"
"360","CC BY-NC-ND 2.5 HR","17900000"
"361","CC BY-NC-SA 2.5 HR","5700000"
"362","CC BY-ND 2.5 HR","95000000"
"363","CC BY-SA 2.5 HR","34800000"
"364","CC BY 2.5 HU","70900000"
"365","CC BY-NC 2.5 HU","13800000"
"366","CC BY-NC-ND 2.5 HU","13800000"
"367","CC BY-NC-SA 2.5 HU","1650000"
"368","CC BY-ND 2.5 HU","70900000"
"369","CC BY-SA 2.5 HU","30100000"
"370","CC BY 2.5 IL","44600000"
"371","CC BY-NC 2.5 IL","9100000"
"372","CC BY-NC-ND 2.5 IL","9090000"
"373","CC BY-NC-SA 2.5 IL","1030000"
"374","CC BY-ND 2.5 IL","44400000"
"375","CC BY-SA 2.5 IL","20300000"
"376","CC BY 2.5 IN","220000000"
"377","CC BY-NC 2.5 IN","56200000"
"378","CC BY-NC-ND 2.5 IN","60100000"
"379","CC BY-NC-SA 2.5 IN","21400000"
"380","CC BY-ND 2.5 IN","220000000"
"381","CC BY-SA 2.5 IN","110000000"
"382","CC BY 2.5 IT","220000000"
"383","CC BY-NC 2.5 IT","60200000"
"384","CC BY-NC-ND 2.5 IT","56100000"
"385","CC BY-NC-SA 2.5 IT","21400000"
"386","CC BY-ND 2.5 IT","42600000"
"387","CC BY-SA 2.5 IT","110000000"
"388","CC BY 2.5 MK","44800000"
"389","CC BY-NC 2.5 MK","6960000"
"390","CC BY-NC-ND 2.5 MK","6960000"
"391","CC BY-NC-SA 2.5 MK","751000"
"392","CC BY-ND 2.5 MK","44800000"
"393","CC BY-SA 2.5 MK","21200000"
"394","CC BY 2.5 MT","58800000"
"395","CC BY-NC 2.5 MT","10600000"
"396","CC BY-NC-ND 2.5 MT","10600000"
"397","CC BY-NC-SA 2.5 MT","1300000"
"398","CC BY-ND 2.5 MT","58800000"
"399","CC BY-SA 2.5 MT","25600000"
"400","CC BY 2.5 MX","14600000"
"401","CC BY-NC 2.5 MX","539000"
"402","CC BY-NC-ND 2.5 MX","538000"
"403","CC BY-NC-SA 2.5 MX","269000"
"404","CC BY-ND 2.5 MX","14600000"
"405","CC BY-SA 2.5 MX","1940000"
"406","CC BY 2.5 MY","155000000"
"407","CC BY-NC 2.5 MY","18900000"
"408","CC BY-NC-ND 2.5 MY","18800000"
"409","CC BY-NC-SA 2.5 MY","5370000"
"410","CC BY-ND 2.5 MY","155000000"
"411","CC BY-SA 2.5 MY","48400000"
"412","CC BY 2.5 NL","21000000"
"413","CC BY-NC 2.5 NL","769000"
"414","CC BY-NC-ND 2.5 NL","769000"
"415","CC BY-NC-SA 2.5 NL","392000"
"416","CC BY-ND 2.5 NL","20800000"
"417","CC BY-SA 2.5 NL","9070000"
"418","CC BY 2.5 PE","31300000"
"419","CC BY-NC 2.5 PE","3630000"
"420","CC BY-NC-ND 2.5 PE","3620000"
"421","CC BY-NC-SA 2.5 PE","816000"
"422","CC BY-ND 2.5 PE","31300000"
"423","CC BY-SA 2.5 PE","14600000"
"424","CC BY 2.5 PL","30600000"
"425","CC BY-NC 2.5 PL","2070000"
"426","CC BY-NC-ND 2.5 PL","2060000"
"427","CC BY-NC-SA 2.5 PL","712000"
"428","CC BY-ND 2.5 PL","30300000"
"429","CC BY-SA 2.5 PL","15100000"
"430","CC BY 2.5 PT","164000000"
"431","CC BY-NC 2.5 PT","32100000"
"432","CC BY-NC-ND 2.5 PT","32100000"
"433","CC BY-NC-SA 2.5 PT","13200000"
"434","CC BY-ND 2.5 PT","164000000"
"435","CC BY-SA 2.5 PT","73500000"
"436","CC BY 2.5 SCOTLAND","498000"
"437","CC BY-NC 2.5 SCOTLAND","152000"
"438","CC BY-NC-ND 2.5 SCOTLAND","152000"
"439","CC BY-NC-SA 2.5 SCOTLAND","93400"
"440","CC BY-ND 2.5 SCOTLAND","495000"
"441","CC BY-SA 2.5 SCOTLAND","234000"
"442","CC BY 2.5 SE","86700000"
"443","CC BY-NC 2.5 SE","17900000"
"444","CC BY-NC-ND 2.5 SE","17800000"
"445","CC BY-NC-SA 2.5 SE","6710000"
"446","CC BY-ND 2.5 SE","86300000"
"447","CC BY-SA 2.5 SE","38200000"
"448","CC BY 2.5 SI","44500000"
"449","CC BY-NC 2.5 SI","6830000"
"450","CC BY-NC-ND 2.5 SI","6820000"
"451","CC BY-NC-SA 2.5 SI","949000"
"452","CC BY-ND 2.5 SI","43900000"
"453","CC BY-SA 2.5 SI","19500000"
"454","CC BY 2.5 TW","17600000"
"455","CC BY-NC 2.5 TW","768000"
"456","CC BY-NC-ND 2.5 TW","768000"
"457","CC BY-NC-SA 2.5 TW","474000"
"458","CC BY-ND 2.5 TW","17600000"
"459","CC BY-SA 2.5 TW","5770000"
"460","CC BY 2.5 ZA","6860000"
"461","CC BY-NC 2.5 ZA","356000"
"462","CC BY-NC-ND 2.5 ZA","356000"
"463","CC BY-NC-SA 2.5 ZA","234000"
"464","CC BY-ND 2.5 ZA","6680000"
"465","CC BY-SA 2.5 ZA","713000"
"466","CC BY 2.1 AU","66200000"
"467","CC BY-NC 2.1 AU","10400000"
"468","CC BY-NC-ND 2.1 AU","10300000"
"469","CC BY-NC-SA 2.1 AU","1430000"
"470","CC BY-ND 2.1 AU","66300000"
"471","CC BY-SA 2.1 AU","28900000"
"472","CC BY 2.1 CA","155000000"
"473","CC BY-NC 2.1 CA","32300000"
"474","CC BY-NC-ND 2.1 CA","32000000"
"475","CC BY-NC-SA 2.1 CA","16000000"
"476","CC BY-ND 2.1 CA","154000000"
"477","CC BY-SA 2.1 CA","83400000"
"478","CC BY 2.1 ES","55500000"
"479","CC BY-NC 2.1 ES","9650000"
"480","CC BY-NC-ND 2.1 ES","9440000"
"481","CC BY-NC-SA 2.1 ES","2080000"
"482","CC BY-ND 2.1 ES","55300000"
"483","CC BY-SA 2.1 ES","25900000"
"484","CC BY 2.1 JP","126000000"
"485","CC BY-NC 2.1 JP","24200000"
"486","CC BY-NC-ND 2.1 JP","24000000"
"487","CC BY-NC-SA 2.1 JP","11500000"
"488","CC BY-ND 2.1 JP","126000000"
"489","CC BY-SA 2.1 JP","54900000"
"490","CC BY 2.0 AT","550000000"
"491","CC BY-NC 2.0 AT","183000000"
"492","CC BY-NC-ND 2.0 AT","182000000"
"493","CC BY-NC-SA 2.0 AT","96500000"
"494","CC BY-ND 2.0 AT","151000000"
"495","CC BY-SA 2.0 AT","279000000"
"496","CC BY 2.0 AU","200000000"
"497","CC BY-NC 2.0 AU","43700000"
"498","CC BY-NC-ND 2.0 AU","43600000"
"499","CC BY-NC-SA 2.0 AU","16500000"
"500","CC BY-ND 2.0 AU","34100000"
"501","CC BY-SA 2.0 AU","96200000"
"502","CC BY 2.0 BE","549000000"
"503","CC BY-NC 2.0 BE","178000000"
"504","CC BY-NC-ND 2.0 BE","183000000"
"505","CC BY-NC-SA 2.0 BE","96500000"
"506","CC BY-ND 2.0 BE","151000000"
"507","CC BY-SA 2.0 BE","279000000"
"508","CC BY 2.0 BR","33400000"
"509","CC BY-NC 2.0 BR","5120000"
"510","CC BY-NC-ND 2.0 BR","5150000"
"511","CC BY-NC-SA 2.0 BR","824000"
"512","CC BY-ND 2.0 BR","1680000"
"513","CC BY-SA 2.0 BR","14400000"
"514","CC BY 2.0 CA","106000000"
"515","CC BY-NC 2.0 CA","20600000"
"516","CC BY-NC-ND 2.0 CA","20600000"
"517","CC BY-NC-SA 2.0 CA","5960000"
"518","CC BY-ND 2.0 CA","15800000"
"519","CC BY-SA 2.0 CA","41500000"
"520","CC BY 2.0 CL","186000000"
"521","CC BY-NC 2.0 CL","48800000"
"522","CC BY-NC-ND 2.0 CL","48900000"
"523","CC BY-NC-SA 2.0 CL","22100000"
"524","CC BY-ND 2.0 CL","34400000"
"525","CC BY-SA 2.0 CL","110000000"
"526","CC BY 2.0 DE","432000000"
"527","CC BY-NC 2.0 DE","150000000"
"528","CC BY-NC-ND 2.0 DE","145000000"
"529","CC BY-NC-SA 2.0 DE","76600000"
"530","CC BY-ND 2.0 DE","120000000"
"531","CC BY-SA 2.0 DE","244000000"
"532","CC BY 2.0 ES","188000000"
"533","CC BY-NC 2.0 ES","44000000"
"534","CC BY-NC-ND 2.0 ES","43800000"
"535","CC BY-NC-SA 2.0 ES","19400000"
"536","CC BY-ND 2.0 ES","37400000"
"537","CC BY-SA 2.0 ES","99300000"
"538","CC BY 2.0 FR","168000000"
"539","CC BY-NC 2.0 FR","32500000"
"540","CC BY-NC-ND 2.0 FR","30100000"
"541","CC BY-NC-SA 2.0 FR","11400000"
"542","CC BY-ND 2.0 FR","24300000"
"543","CC BY-SA 2.0 FR","67300000"
"544","CC BY 2.0 HR","209000000"
"545","CC BY-NC 2.0 HR","57600000"
"546","CC BY-NC-ND 2.0 HR","57600000"
"547","CC BY-NC-SA 2.0 HR","20800000"
"548","CC BY-ND 2.0 HR","37600000"
"549","CC BY-SA 2.0 HR","112000000"
"550","CC BY 2.0 IT","550000000"
"551","CC BY-NC 2.0 IT","182000000"
"552","CC BY-NC-ND 2.0 IT","183000000"
"553","CC BY-NC-SA 2.0 IT","96600000"
"554","CC BY-ND 2.0 IT","151000000"
"555","CC BY-SA 2.0 IT","284000000"
"556","CC BY 2.0 JP","83200000"
"557","CC BY-NC 2.0 JP","15200000"
"558","CC BY-NC-ND 2.0 JP","15200000"
"559","CC BY-NC-SA 2.0 JP","5910000"
"560","CC BY-ND 2.0 JP","10900000"
"561","CC BY-ND-NC 2.0 JP","775000"
"562","CC BY-SA 2.0 JP","29500000"
"563","CC BY 2.0 KR","15300000"
"564","CC BY-NC 2.0 KR","662000"
"565","CC BY-NC-ND 2.0 KR","663000"
"566","CC BY-NC-SA 2.0 KR","304000"
"567","CC BY-ND 2.0 KR","583000"
"568","CC BY-SA 2.0 KR","2940000"
"569","CC BY 2.0 NL","13500000"
"570","CC BY-NC 2.0 NL","442000"
"571","CC BY-NC-ND 2.0 NL","441000"
"572","CC BY-NC-SA 2.0 NL","333000"
"573","CC BY-ND 2.0 NL","438000"
"574","CC BY-SA 2.0 NL","4490000"
"575","CC BY 2.0 PL","19600000"
"576","CC BY-NC 2.0 PL","748000"
"577","CC BY-NC-ND 2.0 PL","737000"
"578","CC BY-NC-SA 2.0 PL","581000"
"579","CC BY-ND 2.0 PL","769000"
"580","CC BY-SA 2.0 PL","8240000"
"581","CC BY 2.0 TW","83400000"
"582","CC BY-NC 2.0 TW","15300000"
"583","CC BY-NC-ND 2.0 TW","15300000"
"584","CC BY-NC-SA 2.0 TW","2170000"
"585","CC BY-ND 2.0 TW","8460000"
"586","CC BY-SA 2.0 TW","32000000"
"587","CC BY 2.0 UK","274000000"
"588","CC BY-NC 2.0 UK","65100000"
"589","CC BY-NC-ND 2.0 UK","75200000"
"590","CC BY-NC-SA 2.0 UK","25700000"
"591","CC BY-ND 2.0 UK","59900000"
"592","CC BY-SA 2.0 UK","126000000"
"593","CC BY 2.0 ZA","32000000"
"594","CC BY-NC 2.0 ZA","2830000"
"595","CC BY-NC-ND 2.0 ZA","2790000"
"596","CC BY-NC-SA 2.0 ZA","764000"
"597","CC BY-ND 2.0 ZA","1490000"
"598","CC BY-SA 2.0 ZA","15500000"
"599","CC BY 1.0 FI","13600000"
